;;;
;;;
;;;
8;25;8;91
9;19;6;97
10;9;3;100
Total;323;100;100
;;;
AREA # 020071412;1609;;
;;;
Categorías;Casos;%;Acumulado %
1;27;8;8
2;51;15;23
3;37;11;34
4;57;17;51
5;42;13;64
6;27;8;72
7;35;10;82
8;27;8;90
9;21;6;96
10;12;4;100
Total;336;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020071413;1610;;
;;;
Categorías;Casos;%;Acumulado %
1;26;10;10
2;36;14;25
3;42;17;41
4;25;10;51
5;35;14;65
6;22;9;74
7;22;9;83
8;23;9;92
9;12;5;97
10;8;3;100
Total;251;100;100
;;;
AREA # 020071501;1611;;
;;;
Categorías;Casos;%;Acumulado %
1;38;17;17
2;58;26;43
3;28;12;55
4;25;11;66
5;25;11;77
6;14;6;84
7;22;10;93
8;7;3;96
9;5;2;99
10;3;1;100
Total;225;100;100
;;;
AREA # 020071502;1612;;
;;;
Categorías;Casos;%;Acumulado %
1;60;17;17
2;65;18;35
3;59;16;51
4;36;10;61
5;47;13;74
6;32;9;83
7;32;9;92
8;16;4;97
9;11;3;100
10;1;0;100
Total;359;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020071503;1613;;
;;;
Categorías;Casos;%;Acumulado %
1;39;12;12
2;46;15;27
3;46;15;41
4;33;10;52
5;41;13;65
6;30;9;74
7;30;9;84
8;22;7;91
9;20;6;97
10;9;3;100
Total;316;100;100
;;;
AREA # 020071504;1614;;
;;;
Categorías;Casos;%;Acumulado %
1;35;15;15
2;38;16;31
3;27;12;43
4;33;14;57
5;20;9;66
6;26;11;77
7;25;11;88
8;12;5;93
9;10;4;97
10;6;3;100
Total;232;100;100
;;;
AREA # 020071505;1615;;
;;;
Categorías;Casos;%;Acumulado %
1;21;9;9
2;45;19;28
3;28;12;40
4;27;12;52
5;21;9;61
6;31;13;74
7;20;9;83
8;24;10;93
9;9;4;97
10;7;3;100
Total;233;100;100
;;;
AREA # 020071506;1616;;
;;;
Categorías;Casos;%;Acumulado %
1;50;15;15
2;54;16;31
3;51;15;47
4;35;11;57
5;27;8;66
6;31;9;75
7;24;7;82
8;28;8;91
9;20;6;97
10;11;3;100
Total;331;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020071507;1617;;
;;;
Categorías;Casos;%;Acumulado %
1;36;13;13
2;34;12;25
3;47;17;41
4;37;13;54
5;34;12;66
6;30;11;77
7;27;10;86
8;21;7;94
9;13;5;98
10;5;2;100
Total;284;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020071508;1618;;
;;;
Categorías;Casos;%;Acumulado %
1;51;18;18
2;46;16;33
3;42;14;48
4;34;12;59
5;37;13;72
6;23;8;80
7;26;9;89
8;21;7;96
9;6;2;98
10;5;2;100
Total;291;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020071509;1619;;
;;;
Categorías;Casos;%;Acumulado %
1;69;17;17
2;59;15;32
3;53;13;46
4;67;17;63
5;41;10;73
6;45;11;85
7;27;7;91
8;15;4;95
9;13;3;98
10;6;2;100
Total;395;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020071510;1620;;
;;;
Categorías;Casos;%;Acumulado %
1;72;22;22
2;57;17;40
3;44;14;53
4;32;10;63
5;41;13;75
6;31;10;85
7;24;7;92
8;16;5;97
9;6;2;99
10;3;1;100
Total;326;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020071511;1621;;
;;;
Categorías;Casos;%;Acumulado %
1;60;16;16
2;72;20;36
3;54;15;51
4;51;14;65
5;42;12;76
6;34;9;86
7;20;5;91
8;18;5;96
9;9;2;99
10;5;1;100
Total;365;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020071601;1622;;
;;;
Categorías;Casos;%;Acumulado %
1;23;9;9
2;24;10;19
3;18;7;26
4;34;14;40
5;34;14;54
6;26;10;64
7;30;12;76
8;25;10;86
9;18;7;94
10;16;6;100
Total;248;100;100
;;;
AREA # 020071602;1623;;
;;;
Categorías;Casos;%;Acumulado %
1;17;7;7
2;27;11;18
3;43;17;35
4;40;16;51
5;34;14;64
6;23;9;73
7;27;11;84
8;12;5;89
9;18;7;96
10;10;4;100
Total;251;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020071603;1624;;
;;;
Categorías;Casos;%;Acumulado %
1;21;8;8
2;24;9;17
3;24;9;26
4;36;14;40
5;41;16;56
6;30;11;67
7;32;12;79
8;25;10;89
9;16;6;95
10;13;5;100
Total;262;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020071604;1625;;
;;;
Categorías;Casos;%;Acumulado %
1;15;6;6
2;33;14;20
3;26;11;31
4;33;14;44
5;26;11;55
6;25;10;66
7;37;15;81
8;20;8;89
9;19;8;97
10;7;3;100
Total;241;100;100
;;;
AREA # 020071605;1626;;
;;;
Categorías;Casos;%;Acumulado %
1;35;13;13
2;44;16;29
3;32;12;41
4;36;13;54
5;27;10;64
6;25;9;73
7;28;10;83
8;17;6;89
9;17;6;96
10;12;4;100
Total;273;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020071606;1627;;
;;;
Categorías;Casos;%;Acumulado %
1;39;11;11
2;46;13;24
3;47;13;38
4;31;9;46
5;47;13;60
6;38;11;70
7;36;10;81
8;30;9;89
9;27;8;97
10;11;3;100
Total;352;100;100
;;;
AREA # 020071607;1628;;
;;;
Categorías;Casos;%;Acumulado %
1;42;13;13
2;50;16;29
3;37;12;40
4;38;12;52
5;41;13;65
6;39;12;77
7;28;9;86
8;20;6;92
9;13;4;96
10;12;4;100
Total;320;100;100
;;;
AREA # 020071608;1629;;
;;;
Categorías;Casos;%;Acumulado %
1;58;16;16
2;68;19;36
3;69;20;55
4;49;14;69
5;29;8;78
6;30;9;86
7;15;4;90
8;17;5;95
9;8;2;97
10;9;3;100
Total;352;100;100
;;;
AREA # 020071609;1630;;
;;;
Categorías;Casos;%;Acumulado %
1;54;16;16
2;58;17;34
3;60;18;52
4;39;12;63
5;33;10;73
6;33;10;83
7;24;7;90
8;15;4;95
9;11;3;98
10;7;2;100
Total;334;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020071701;1631;;
;;;
Categorías;Casos;%;Acumulado %
1;211;48;48
2;89;20;69
3;63;14;83
4;24;6;89
5;21;5;94
6;18;4;98
7;3;1;98
8;5;1;100
9;1;0;100
10;1;0;100
Total;436;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020071702;1632;;
;;;
Categorías;Casos;%;Acumulado %
1;204;41;41
2;107;22;63
3;83;17;79
4;41;8;88
5;29;6;93
6;22;4;98
7;6;1;99
8;3;1;100
9;2;0;100
Total;497;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020071703;1633;;
;;;
Categorías;Casos;%;Acumulado %
1;166;40;40
2;89;22;62
3;75;18;80
4;30;7;88
5;21;5;93
6;18;4;97
7;8;2;99
8;1;0;99
9;2;0;100
10;1;0;100
Total;411;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020071704;1634;;
;;;
Categorías;Casos;%;Acumulado %
1;221;44;44
2;97;19;63
3;81;16;79
4;32;6;85
5;33;7;92
6;21;4;96
7;14;3;99
8;2;0;99
9;3;1;100
10;1;0;100
Total;505;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020071705;1635;;
;;;
Categorías;Casos;%;Acumulado %
1;115;43;43
2;55;21;64
3;47;18;82
4;11;4;86
5;13;5;91
6;13;5;95
7;9;3;99
8;1;0;99
9;2;1;100
Total;266;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020071706;1636;;
;;;
Categorías;Casos;%;Acumulado %
1;152;41;41
2;91;24;65
3;51;14;79
4;23;6;85
5;18;5;90
6;17;5;95
7;10;3;97
8;6;2;99
9;3;1;100
10;1;0;100
Total;372;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020071707;1637;;
;;;
Categorías;Casos;%;Acumulado %
1;356;47;47
2;127;17;64
3;132;17;81
4;33;4;85
5;48;6;92
6;39;5;97
7;9;1;98
8;12;2;99
9;3;0;100
10;1;0;100
Total;760;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020071708;1638;;
;;;
Categorías;Casos;%;Acumulado %
1;115;35;35
2;79;24;58
3;65;20;78
4;25;8;85
5;25;8;93
6;19;6;99
7;5;2;100
Total;333;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020071709;1639;;
;;;
Categorías;Casos;%;Acumulado %
1;219;36;36
2;137;22;58
3;101;16;74
4;50;8;82
5;43;7;89
6;42;7;96
7;15;2;99
8;6;1;100
9;2;0;100
10;1;0;100
Total;616;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020071710;1640;;
;;;
Categorías;Casos;%;Acumulado %
1;200;40;40
2;89;18;58
3;98;20;78
4;34;7;85
5;28;6;91
6;29;6;96
7;12;2;99
8;2;0;99
9;2;0;100
10;2;0;100
Total;496;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020071711;1641;;
;;;
Categorías;Casos;%;Acumulado %
1;78;41;41
2;31;16;58
3;37;20;77
4;8;4;81
5;13;7;88
6;10;5;94
7;5;3;96
8;3;2;98
9;1;1;98
10;3;2;100
Total;189;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020071801;1642;;
;;;
Categorías;Casos;%;Acumulado %
1;192;49;49
2;84;21;70
3;52;13;83
4;35;9;92
5;16;4;96
6;7;2;98
7;3;1;99
8;2;1;99
9;1;0;100
10;1;0;100
Total;393;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020071802;1643;;
;;;
Categorías;Casos;%;Acumulado %
1;58;47;47
2;26;21;68
3;17;14;82
4;10;8;90
5;5;4;94
6;3;2;97
7;2;2;98
8;1;1;99
10;1;1;100
Total;123;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020071803;1644;;
;;;
Categorías;Casos;%;Acumulado %
1;113;40;40
2;63;22;62
3;45;16;77
4;22;8;85
5;23;8;93
6;14;5;98
7;5;2;100
8;1;0;100
Total;286;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020071804;1645;;
;;;
Categorías;Casos;%;Acumulado %
1;96;38;38
2;45;18;56
3;43;17;73
4;25;10;83
5;17;7;90
6;13;5;95
7;5;2;97
8;6;2;100
9;1;0;100
Total;251;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020071805;1646;;
;;;
Categorías;Casos;%;Acumulado %
1;109;38;38
2;72;25;62
3;48;17;79
4;24;8;87
5;17;6;93
6;10;3;97
7;5;2;98
8;2;1;99
10;3;1;100
Total;290;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020071806;1647;;
;;;
Categorías;Casos;%;Acumulado %
1;206;43;43
2;107;22;65
3;90;19;84
4;23;5;89
5;26;5;94
6;14;3;97
7;5;1;98
8;6;1;99
9;4;1;100
Total;481;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020071807;1648;;
;;;
Categorías;Casos;%;Acumulado %
1;106;37;37
2;45;16;53
3;63;22;75
4;25;9;84
5;19;7;91
6;12;4;95
7;8;3;98
8;3;1;99
9;3;1;100
Total;284;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020071808;1649;;
;;;
Categorías;Casos;%;Acumulado %
1;64;26;26
2;62;25;51
3;43;18;69
4;30;12;81
5;21;9;90
6;11;4;94
7;8;3;98
8;4;2;99
10;2;1;100
Total;245;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020071809;1650;;
;;;
Categorías;Casos;%;Acumulado %
1;161;43;43
2;80;22;65
3;47;13;77
4;24;6;84
5;26;7;91
6;22;6;97
7;6;2;98
8;3;1;99
9;2;1;100
10;1;0;100
Total;372;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020071810;1651;;
;;;
Categorías;Casos;%;Acumulado %
1;202;50;50
2;85;21;70
3;62;15;86
4;25;6;92
5;15;4;95
6;11;3;98
7;5;1;99
8;1;0;100
9;2;0;100
Total;408;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020071811;1652;;
;;;
Categorías;Casos;%;Acumulado %
1;167;42;42
2;82;21;62
3;57;14;77
4;35;9;85
5;30;8;93
6;13;3;96
7;7;2;98
8;6;2;99
9;2;1;100
10;1;0;100
Total;400;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020071901;1653;;
;;;
Categorías;Casos;%;Acumulado %
1;85;31;31
2;57;21;52
3;39;14;67
4;25;9;76
5;29;11;86
6;21;8;94
7;8;3;97
8;7;3;100
10;1;0;100
Total;272;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020071902;1654;;
;;;
Categorías;Casos;%;Acumulado %
1;127;25;25
2;102;20;45
3;104;21;66
4;47;9;75
5;54;11;86
6;28;6;91
7;20;4;95
8;14;3;98
9;7;1;99
10;3;1;100
Total;506;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020071903;1655;;
;;;
Categorías;Casos;%;Acumulado %
1;107;30;30
2;73;20;50
3;81;23;73
4;43;12;85
5;25;7;92
6;12;3;95
7;11;3;98
8;4;1;99
9;2;1;100
Total;358;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020071904;1656;;
;;;
Categorías;Casos;%;Acumulado %
1;120;27;27
2;100;22;49
3;91;20;69
4;44;10;79
5;43;10;88
6;21;5;93
7;16;4;97
8;9;2;99
9;1;0;99
10;5;1;100
Total;450;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020071905;1657;;
;;;
Categorías;Casos;%;Acumulado %
1;116;30;30
2;87;22;52
3;68;17;69
4;41;10;80
5;34;9;88
6;23;6;94
7;13;3;98
8;7;2;99
9;2;1;100
Total;391;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020071906;1658;;
;;;
Categorías;Casos;%;Acumulado %
1;163;37;37
2;101;23;60
3;76;17;77
4;36;8;86
5;25;6;91
6;22;5;96
7;7;2;98
8;6;1;99
9;1;0;100
10;2;0;100
Total;439;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020072001;1659;;
;;;
Categorías;Casos;%;Acumulado %
1;30;8;8
2;52;14;22
3;36;10;31
4;48;13;44
5;38;10;54
6;47;12;66
7;38;10;76
8;43;11;88
9;27;7;95
10;19;5;100
Total;378;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020072002;1660;;
;;;
Categorías;Casos;%;Acumulado %
1;13;7;7
2;24;13;20
3;24;13;33
4;27;14;47
5;21;11;58
6;19;10;68
7;19;10;79
8;18;10;88
9;13;7;95
10;9;5;100
Total;187;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020072003;1661;;
;;;
Categorías;Casos;%;Acumulado %
1;14;5;5
2;33;13;18
3;25;10;28
4;24;9;37
5;31;12;49
6;27;10;60
7;40;16;75
8;34;13;88
9;20;8;96
10;10;4;100
Total;258;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020072004;1662;;
;;;
Categorías;Casos;%;Acumulado %
1;31;16;16
2;50;26;43
3;20;11;53
4;19;10;63
5;13;7;70
6;19;10;80
7;14;7;88
8;11;6;94
9;9;5;98
10;3;2;100
Total;189;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020072005;1663;;
;;;
Categorías;Casos;%;Acumulado %
1;29;10;10
2;45;16;27
3;35;13;39
4;35;13;52
5;37;13;65
6;30;11;76
7;27;10;86
8;16;6;92
9;11;4;96
10;12;4;100
Total;277;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020072006;1664;;
;;;
Categorías;Casos;%;Acumulado %
1;27;10;10
2;46;16;26
3;41;15;41
4;34;12;53
5;31;11;64
6;32;11;75
7;24;9;84
8;24;9;92
9;15;5;98
10;7;2;100
Total;281;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020072007;1665;;
;;;
Categorías;Casos;%;Acumulado %
1;46;17;17
2;44;16;33
3;37;13;46
4;30;11;57
5;34;12;69
6;25;9;78
7;23;8;87
8;15;5;92
9;9;3;95
10;13;5;100
Total;276;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020072008;1666;;
;;;
Categorías;Casos;%;Acumulado %
1;50;11;11
2;68;15;27
3;68;15;42
4;54;12;55
5;53;12;67
6;52;12;78
7;33;8;86
8;32;7;93
9;12;3;96
10;18;4;100
Total;440;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020072009;1667;;
;;;
Categorías;Casos;%;Acumulado %
1;45;15;15
2;54;18;33
3;48;16;49
4;36;12;61
5;36;12;73
6;20;7;79
7;31;10;89
8;13;4;94
9;12;4;98
10;7;2;100
Total;302;100;100
;;;
AREA # 020072010;1668;;
;;;
Categorías;Casos;%;Acumulado %
1;68;19;19
2;75;21;39
3;71;20;59
4;34;9;68
5;43;12;80
6;30;8;88
7;20;6;94
8;11;3;97
9;7;2;99
10;4;1;100
Total;363;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020072011;1669;;
;;;
Categorías;Casos;%;Acumulado %
1;45;12;12
2;73;20;33
3;60;17;49
4;47;13;62
5;42;12;74
6;39;11;85
7;28;8;93
8;13;4;96
9;7;2;98
10;7;2;100
Total;361;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020072012;1670;;
;;;
Categorías;Casos;%;Acumulado %
1;38;17;17
2;41;18;36
3;33;15;50
4;26;12;62
5;24;11;73
6;21;9;82
7;12;5;88
8;11;5;93
9;10;5;97
10;6;3;100
Total;222;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020072013;1671;;
;;;
Categorías;Casos;%;Acumulado %
1;73;13;13
2;87;15;28
3;78;14;42
4;74;13;55
5;65;11;66
6;63;11;77
7;60;10;87
8;39;7;94
9;23;4;98
10;10;2;100
Total;572;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020072101;1672;;
;;;
Categorías;Casos;%;Acumulado %
1;24;6;6
2;37;9;15
3;35;8;23
4;43;10;33
5;52;12;46
6;57;14;59
7;55;13;72
8;45;11;83
9;40;10;93
10;30;7;100
Total;418;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020072102;1673;;
;;;
Categorías;Casos;%;Acumulado %
1;26;6;6
2;45;10;15
3;32;7;22
4;44;10;32
5;40;9;40
6;46;10;50
7;61;13;64
8;52;11;75
9;58;13;87
10;58;13;100
Total;462;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020072103;1674;;
;;;
Categorías;Casos;%;Acumulado %
1;27;6;6
2;38;9;15
3;34;8;23
4;38;9;32
5;41;10;41
6;54;13;54
7;42;10;64
8;51;12;76
9;64;15;90
10;41;10;100
Total;430;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020072104;1675;;
;;;
Categorías;Casos;%;Acumulado %
1;7;3;3
2;17;7;10
3;15;6;16
4;24;10;26
5;23;10;36
6;24;10;46
7;32;13;59
8;31;13;72
9;33;14;86
10;33;14;100
Total;239;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020072105;1676;;
;;;
Categorías;Casos;%;Acumulado %
1;8;3;3
2;16;6;10
3;27;11;21
4;23;9;30
5;35;14;44
6;25;10;54
7;27;11;65
8;26;11;76
9;29;12;87
10;31;13;100
Total;247;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020072106;1677;;
;;;
Categorías;Casos;%;Acumulado %
1;25;6;6
2;29;7;13
3;27;6;19
4;48;11;31
5;31;7;38
6;35;8;47
7;55;13;60
8;63;15;75
9;52;12;87
10;53;13;100
Total;418;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020072107;1678;;
;;;
Categorías;Casos;%;Acumulado %
1;17;6;6
2;29;10;15
3;23;8;23
4;30;10;33
5;41;14;47
6;27;9;56
7;36;12;68
8;41;14;81
9;34;11;93
10;22;7;100
Total;300;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020072108;1679;;
;;;
Categorías;Casos;%;Acumulado %
1;13;7;7
2;18;10;18
3;22;13;30
4;20;11;42
5;18;10;52
6;20;11;63
7;22;13;76
8;22;13;89
9;10;6;94
10;10;6;100
Total;175;100;100
;;;
AREA # 020072109;1680;;
;;;
Categorías;Casos;%;Acumulado %
1;18;6;6
2;39;13;19
3;31;10;29
4;30;10;39
5;36;12;50
6;21;7;57
7;37;12;69
8;41;13;83
9;32;10;93
10;21;7;100
Total;306;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020072110;1681;;
;;;
Categorías;Casos;%;Acumulado %
1;21;6;6
2;36;10;15
3;30;8;23
4;41;11;34
5;42;11;45
6;40;11;56
7;51;14;70
8;53;14;84
9;34;9;93
10;26;7;100
Total;374;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020072111;1682;;
;;;
Categorías;Casos;%;Acumulado %
1;19;6;6
2;41;12;18
3;33;10;28
4;41;12;40
5;28;8;48
6;52;15;64
7;36;11;74
8;36;11;85
9;34;10;95
10;17;5;100
Total;337;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020072112;1683;;
;;;
Categorías;Casos;%;Acumulado %
1;22;7;7
2;33;11;18
3;26;8;26
4;27;9;35
5;33;11;46
6;31;10;56
7;43;14;70
8;38;12;82
9;31;10;92
10;25;8;100
Total;309;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020072201;1684;;
;;;
Categorías;Casos;%;Acumulado %
1;7;2;2
2;26;9;11
3;25;8;20
4;32;11;30
5;29;10;40
6;41;14;54
7;37;12;66
8;33;11;77
9;38;13;90
10;29;10;100
Total;297;100;100
;;;
AREA # 020072202;1685;;
;;;
Categorías;Casos;%;Acumulado %
1;18;5;5
2;27;7;12
3;35;10;22
4;27;7;30
5;37;10;40
6;45;12;52
7;41;11;64
8;50;14;77
9;47;13;90
10;35;10;100
Total;362;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020072203;1686;;
;;;
Categorías;Casos;%;Acumulado %
1;22;6;6
2;41;11;18
3;19;5;23
4;29;8;31
5;32;9;40
6;46;13;53
7;49;14;67
8;36;10;77
9;44;12;89
10;39;11;100
Total;357;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020072204;1687;;
;;;
Categorías;Casos;%;Acumulado %
1;17;5;5
2;25;7;11
3;27;7;18
4;46;12;30
5;45;12;42
6;48;13;55
7;47;12;67
8;47;12;80
9;36;10;89
10;40;11;100
Total;378;100;100
;;;
AREA # 020072205;1688;;
;;;
Categorías;Casos;%;Acumulado %
1;28;7;7
2;27;7;14
3;34;9;23
4;41;11;34
5;35;9;43
6;44;12;55
7;52;14;68
8;44;12;80
9;42;11;91
10;35;9;100
Total;382;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020072206;1689;;
;;;
Categorías;Casos;%;Acumulado %
1;22;6;6
2;41;11;17
3;20;6;23
4;39;11;34
5;34;9;43
6;50;14;57
7;45;12;69
8;36;10;79
9;43;12;91
10;32;9;100
Total;362;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020072207;1690;;
;;;
Categorías;Casos;%;Acumulado %
1;11;5;5
2;18;8;13
3;19;9;22
4;26;12;34
5;25;11;45
6;26;12;57
7;24;11;68
8;29;13;81
9;22;10;91
10;19;9;100
Total;219;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020072208;1691;;
;;;
Categorías;Casos;%;Acumulado %
1;13;6;6
2;15;6;12
3;18;8;20
4;19;8;28
5;33;14;42
6;31;13;55
7;33;14;69
8;29;12;82
9;19;8;90
10;24;10;100
Total;234;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020072209;1692;;
;;;
Categorías;Casos;%;Acumulado %
1;11;5;5
2;23;10;15
3;22;10;25
4;15;7;32
5;24;11;42
6;20;9;51
7;38;17;68
8;27;12;80
9;27;12;92
10;17;8;100
Total;224;100;100
;;;
AREA # 020072210;1693;;
;;;
Categorías;Casos;%;Acumulado %
1;22;8;8
2;28;11;19
3;31;12;31
4;34;13;43
5;38;14;58
6;23;9;66
7;25;9;76
8;27;10;86
9;24;9;95
10;13;5;100
Total;265;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020072211;1694;;
;;;
Categorías;Casos;%;Acumulado %
1;16;6;6
2;31;11;16
3;21;7;24
4;30;11;34
5;34;12;46
6;30;11;57
7;41;14;71
8;33;12;83
9;34;12;95
10;15;5;100
Total;285;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020072212;1695;;
;;;
Categorías;Casos;%;Acumulado %
1;19;8;8
2;33;13;21
3;28;11;32
4;23;9;41
5;18;7;48
6;32;13;60
7;31;12;73
8;29;11;84
9;21;8;92
10;19;8;100
Total;253;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020072213;1696;;
;;;
Categorías;Casos;%;Acumulado %
1;15;5;5
2;24;8;14
3;35;12;26
4;23;8;34
5;33;12;46
6;32;11;57
7;38;13;71
8;36;13;83
9;23;8;92
10;24;8;100
Total;283;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020072301;1697;;
;;;
Categorías;Casos;%;Acumulado %
1;26;9;9
2;26;9;17
3;37;12;29
4;41;14;43
5;21;7;50
6;31;10;60
7;36;12;72
8;29;10;82
9;30;10;92
10;25;8;100
Total;302;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020072302;1698;;
;;;
Categorías;Casos;%;Acumulado %
1;25;6;6
2;31;8;15
3;42;11;25
4;35;9;34
5;36;9;44
6;35;9;53
7;46;12;65
8;46;12;77
9;45;12;88
10;45;12;100
Total;386;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020072303;1699;;
;;;
Categorías;Casos;%;Acumulado %
1;21;7;7
2;17;5;12
3;24;8;20
4;33;11;30
5;29;9;39
6;29;9;49
7;35;11;60
8;39;12;72
9;43;14;86
10;44;14;100
Total;314;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020072304;1700;;
;;;
Categorías;Casos;%;Acumulado %
1;13;5;5
2;24;9;14
3;29;11;24
4;37;14;38
5;23;9;47
6;23;9;55
7;30;11;66
8;38;14;80
9;25;9;90
10;28;10;100
Total;270;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020072305;1701;;
;;;
Categorías;Casos;%;Acumulado %
1;22;8;8
2;29;10;18
3;27;9;27
4;33;11;38
5;34;12;50
6;33;11;62
7;34;12;73
8;37;13;86
9;23;8;94
10;17;6;100
Total;289;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020072306;1702;;
;;;
Categorías;Casos;%;Acumulado %
1;18;7;7
2;25;9;16
3;45;16;32
4;35;13;45
5;27;10;55
6;25;9;64
7;35;13;77
8;28;10;87
9;20;7;95
10;15;5;100
Total;273;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020072307;1703;;
;;;
Categorías;Casos;%;Acumulado %
1;36;12;12
2;33;11;22
3;30;10;32
4;42;13;45
5;37;12;57
6;30;10;67
7;30;10;76
8;27;9;85
9;32;10;95
10;15;5;100
Total;312;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020072308;1704;;
;;;
Categorías;Casos;%;Acumulado %
1;24;8;8
2;35;11;18
3;36;11;30
4;34;11;40
5;38;12;52
6;29;9;61
7;41;13;74
8;39;12;86
9;30;9;96
10;14;4;100
Total;320;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020072309;1705;;
;;;
Categorías;Casos;%;Acumulado %
1;16;6;6
2;42;15;20
3;35;12;33
4;22;8;40
5;36;13;53
6;39;14;67
7;33;12;78
8;17;6;84
9;27;9;94
10;18;6;100
Total;285;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020072401;1706;;
;;;
Categorías;Casos;%;Acumulado %
1;32;9;9
2;42;12;21
3;40;12;33
4;44;13;46
5;49;14;60
6;39;11;71
7;27;8;79
8;28;8;87
9;29;8;96
10;15;4;100
Total;345;100;100
;;;
AREA # 020072402;1707;;
;;;
Categorías;Casos;%;Acumulado %
1;23;7;7
2;40;13;20
3;40;13;32
4;35;11;44
5;50;16;59
6;43;14;73
7;27;9;81
8;22;7;88
9;23;7;96
10;14;4;100
Total;317;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020072403;1708;;
;;;
Categorías;Casos;%;Acumulado %
1;39;10;10
2;46;12;22
3;62;16;39
4;48;13;51
